enemy_marines,predictor_marines,reward,enemy_minerals,enemy_gas,enemy_workers,enemy_military_units,enemy_buildings,enemy_attack_time,enemy_strategy,enemy_damage_inflicted,enemy_opponent_resources,enemy_result
3,10,-1,50,0,12,0,1,[5120],defense,326,0,0
8,2,1,50,0,12,0,1,[12288],attack,78,0,1
7,9,1,50,0,12,0,1,[12288],attack,6,0,1
4,2,1,50,0,12,0,1,[9216],defense,0,0,1
8,2,1,50,0,12,0,1,[12288],attack,20,0,1
9,8,1,50,0,12,0,1,[12288],attack,481,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
4,3,-1,50,0,12,0,1,[7168],defense,888,0,0
2,4,-1,50,0,12,0,1,[8192],defense,122,0,0
3,8,-1,50,0,12,0,1,[7168],defense,459,0,0
3,7,-1,50,0,12,0,1,[9216],defense,175,0,0
3,3,-1,50,0,12,0,1,[6144],attack,590,0,0
5,1,1,50,0,12,0,1,[9216],defense,0,0,1
2,6,-1,50,0,12,0,1,[7168],defense,1057,0,0
9,10,-1,50,0,12,0,1,[12288],attack,156,0,0
3,6,-1,50,0,12,0,1,[5120],defense,1194,0,0
2,10,-1,50,0,12,0,1,[5120],defense,331,0,0
3,2,1,50,0,12,0,1,[8192],defense,158,0,1
9,8,1,50,0,12,0,1,[13312],attack,253,0,1
2,8,-1,50,0,12,0,1,[6144],defense,1770,0,0
1,3,-1,50,0,12,0,1,[6144],defense,806,0,0
3,10,-1,50,0,12,0,1,[10240],attack,1833,0,0
5,8,-1,50,0,12,0,1,[9216],defense,1541,0,0
10,5,1,50,0,12,0,1,[14336],attack,13,0,1
2,9,-1,50,0,12,0,1,[7168],defense,222,0,0
8,3,1,50,0,12,0,1,[13312],attack,0,0,1
9,9,1,50,0,12,0,1,[13312],attack,0,0,1
9,8,1,50,0,12,0,1,[13312],attack,87,0,1
1,5,-1,50,0,12,0,1,[5120],defense,2332,0,0
8,3,1,50,0,12,0,1,[12288],attack,536,0,1
8,10,-1,50,0,12,0,1,[12288],attack,1539,0,0
4,1,-1,50,0,12,0,1,[8192],defense,682,0,0
1,5,-1,50,0,12,0,1,[5120],defense,1007,0,0
4,7,-1,50,0,12,0,1,[6144],defense,5,0,0
10,5,1,50,0,12,0,1,[14336],attack,40,0,1
3,10,-1,50,0,12,0,1,[7168],defense,1761,0,0
9,8,1,50,0,12,0,1,[12288],attack,114,0,1
4,8,-1,50,0,12,0,1,[6144],defense,479,0,0
8,1,1,50,0,12,0,1,[13312],attack,82,0,1
9,8,-1,50,0,12,0,1,[12288],attack,616,0,0
1,9,-1,50,0,12,0,1,[7168],defense,63,0,0
9,8,1,50,0,12,0,1,[13312],attack,46,0,1
1,5,-1,50,0,12,0,1,[5120],defense,726,0,0
7,1,1,50,0,12,0,1,[13312],attack,86,0,1
8,7,-1,50,0,12,0,1,[10240],attack,0,0,0
4,3,1,50,0,12,0,1,[8192],defense,746,0,1
2,10,-1,50,0,12,0,1,[7168],defense,153,0,0
9,8,1,50,0,12,0,1,[14336],attack,39,0,1
10,3,1,50,0,12,0,1,[14336],attack,36,0,1
3,8,-1,50,0,12,0,1,[6144],defense,1099,0,0
4,2,1,50,0,12,0,1,[8192],defense,141,0,1
5,3,1,50,0,12,0,1,[6144],defense,0,0,1
1,5,-1,50,0,12,0,1,[6144],defense,2448,0,0
2,9,-1,50,0,12,0,1,[6144],defense,166,0,0
3,9,-1,50,0,12,0,1,[7168],defense,0,0,0
9,5,1,50,0,12,0,1,[13312],attack,83,0,1
3,1,1,50,0,12,0,1,[9216],defense,0,0,1
3,7,-1,50,0,12,0,1,[11264],defense,144,0,0
5,1,1,50,0,12,0,1,[8192],defense,0,0,1
8,2,1,50,0,12,0,1,[12288],attack,29,0,1
9,2,1,50,0,12,0,1,[14336],attack,17,0,1
7,10,-1,50,0,12,0,1,[12288],attack,181,0,0
4,4,-1,50,0,12,0,1,[8192],defense,1057,0,0
3,2,-1,50,0,12,0,1,[7168],defense,165,0,0
2,5,-1,50,0,12,0,1,[5120],defense,835,0,0
9,8,1,50,0,12,0,1,[13312],attack,21,0,1
5,2,1,50,0,12,0,1,[8192],defense,122,0,1
9,3,1,50,0,12,0,1,[14336],attack,26,0,1
8,9,-1,50,0,12,0,1,[12288],attack,140,0,0
8,2,1,50,0,12,0,1,[12288],attack,27,0,1
9,2,1,50,0,12,0,1,[8192],attack,104,0,1
3,6,-1,50,0,12,0,1,[7168],defense,474,0,0
8,8,-1,50,0,12,0,1,[13312],attack,110,0,0
9,3,1,50,0,12,0,1,[14336],attack,69,0,1
4,6,-1,50,0,12,0,1,[10240],attack,958,0,0
9,1,1,50,0,12,0,1,[12288],attack,61,0,1
3,9,-1,50,0,12,0,1,[7168],defense,0,0,0
9,7,1,50,0,12,0,1,[10240],attack,0,0,1
7,7,1,50,0,12,0,1,[11264],attack,0,0,1
9,10,-1,50,0,12,0,1,[10240],attack,1700,0,0
8,9,1,50,0,12,0,1,[11264],attack,0,0,1
5,5,1,50,0,12,0,1,[8192],defense,1291,0,0
9,7,1,50,0,12,0,1,[10240],attack,0,0,0
1,10,-1,50,0,12,0,1,[5120],defense,1443,0,0
8,10,-1,50,0,12,0,1,[10240],defense,269,0,0
4,9,-1,50,0,12,0,1,[6144],attack,830,0,0
4,4,-1,50,0,12,0,1,[8192],defense,1892,0,0
9,1,1,50,0,12,0,1,[13312],attack,59,0,1
4,3,-1,50,0,12,0,1,[7168],attack,1230,0,0
10,3,1,50,0,12,0,1,[14336],attack,16,0,1
3,9,-1,50,0,12,0,1,[7168],defense,0,0,0
5,3,1,50,0,12,0,1,[7168],defense,93,0,1
2,4,-1,50,0,12,0,1,[5120],defense,869,0,0
9,8,1,50,0,12,0,1,[13312],attack,91,0,1
8,1,1,50,0,12,0,1,[12288],attack,109,0,1
3,10,-1,50,0,12,0,1,[6144],defense,29,0,0
9,8,-1,50,0,12,0,1,[13312],attack,299,0,0
8,10,-1,50,0,12,0,1,[9216],attack,182,0,0
5,3,1,50,0,12,0,1,[9216],attack,731,0,1
3,6,-1,50,0,12,0,1,[7168],defense,1483,0,0
7,8,1,50,0,12,0,1,[12288],attack,82,0,1
3,10,-1,50,0,12,0,1,[8192],defense,164,0,0
8,2,1,50,0,12,0,1,[12288],attack,748,0,1
4,3,-1,50,0,12,0,1,[9216],defense,1220,0,0
4,5,-1,50,0,12,0,1,[8192],defense,1172,0,0
8,8,1,50,0,12,0,1,[9216],defense,190,0,1
3,10,-1,50,0,12,0,1,[5120],defense,168,0,0
6,1,1,50,0,12,0,1,[9216],defense,0,0,1
2,7,-1,50,0,12,0,1,[6144],defense,1335,0,0
5,1,1,50,0,12,0,1,[9216],defense,14,0,1
8,8,-1,50,0,12,0,1,[12288],attack,527,0,0
9,5,1,50,0,12,0,1,[13312],attack,48,0,1
9,4,1,50,0,12,0,1,[13312],attack,0,0,1
3,3,-1,50,0,12,0,1,[9216],defense,125,0,0
3,8,-1,50,0,12,0,1,[5120],defense,516,0,0
7,10,-1,50,0,12,0,1,[12288],attack,0,0,0
4,4,1,50,0,12,0,1,[14336],attack,0,0,1
2,2,1,50,0,12,0,1,[8192],defense,1210,0,1
3,5,-1,50,0,12,0,1,[9216],defense,1874,0,1
7,7,1,50,0,12,0,1,[11264],attack,328,0,0
6,7,-1,50,0,12,0,1,[11264],attack,830,0,0
1,5,-1,50,0,12,0,1,[5120],defense,2026,0,0
2,7,-1,50,0,12,0,1,[7168],defense,237,0,0
9,5,1,50,0,12,0,1,[14336],attack,38,0,1
4,8,1,50,0,12,0,1,[9216],defense,108,0,1
5,1,1,50,0,12,0,1,[9216],defense,0,0,1
8,4,1,50,0,12,0,1,[12288],attack,120,0,1
8,3,-1,50,0,12,0,1,[10240],attack,1238,0,0
6,10,-1,50,0,12,0,1,[12288],attack,1177,0,0
10,3,1,50,0,12,0,1,[14336],attack,101,0,1
4,10,-1,50,0,12,0,1,[8192],defense,319,0,0
5,3,1,50,0,12,0,1,[9216],defense,0,0,1
6,2,1,50,0,12,0,1,[12288],attack,0,0,1
3,2,1,50,0,12,0,1,[7168],defense,147,0,1
9,5,1,50,0,12,0,1,[14336],attack,64,0,1
6,2,1,50,0,12,0,1,[8192],defense,21,0,1
7,4,-1,50,0,12,0,1,[12288],attack,758,0,0
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
3,9,-1,50,0,12,0,1,[7168],defense,145,0,0
5,1,-1,50,0,12,0,1,[8192],defense,193,0,0
9,4,-1,50,0,12,0,1,[13312],attack,1639,0,0
4,1,1,50,0,12,0,1,[14336],attack,0,0,1
2,3,-1,50,0,12,0,1,[6144],defense,1005,0,0
3,9,-1,50,0,12,0,1,[7168],defense,1032,0,0
8,9,1,50,0,12,0,1,[12288],attack,38,0,1
1,7,-1,50,0,12,0,1,[5120],defense,143,0,0
7,7,1,50,0,12,0,1,[11264],attack,0,0,1
8,9,-1,50,0,12,0,1,[9216],attack,155,0,0
10,3,1,50,0,12,0,1,[10240],attack,0,0,1
8,2,1,50,0,12,0,1,[11264],attack,55,0,1
4,1,1,50,0,12,0,1,[8192],defense,0,0,1
5,3,1,50,0,12,0,1,[7168],defense,0,0,1
10,3,1,50,0,12,0,1,[14336],attack,39,0,1
8,10,-1,50,0,12,0,1,[6144],attack,229,0,0
10,3,1,50,0,12,0,1,[14336],attack,10,0,1
8,9,1,50,0,12,0,1,[14336],attack,0,0,1
3,10,-1,50,0,12,0,1,[5120],defense,1859,0,0
7,4,1,50,0,12,0,1,[11264],attack,0,0,1
4,7,-1,50,0,12,0,1,[6144],defense,324,0,0
3,4,1,50,0,12,0,1,[9216],defense,0,0,1
2,8,-1,50,0,12,0,1,[6144],defense,2283,0,0
3,4,-1,50,0,12,0,1,[6144],defense,2052,0,0
2,7,-1,50,0,12,0,1,[6144],defense,483,0,0
2,10,-1,50,0,12,0,1,[5120],attack,100,0,0
3,5,-1,50,0,12,0,1,[8192],defense,1595,0,0
3,6,-1,50,0,12,0,1,[14336],defense,172,0,0
7,10,1,50,0,12,0,1,[12288],attack,40,0,0
9,4,1,50,0,12,0,1,[14336],attack,57,0,1
6,4,1,50,0,12,0,1,[13312],attack,0,0,1
6,7,1,50,0,12,0,1,[11264],attack,0,0,1
4,4,-1,50,0,12,0,1,[8192],defense,133,0,0
3,6,-1,50,0,12,0,1,[7168],defense,1895,0,0
5,1,1,50,0,12,0,1,[9216],defense,25,0,1
8,10,-1,50,0,12,0,1,[12288],attack,169,0,0
8,7,-1,50,0,12,0,1,[13312],attack,129,0,0
8,2,1,50,0,12,0,1,[12288],attack,130,0,1
8,9,-1,50,0,12,0,1,[13312],attack,244,0,0
3,7,-1,50,0,12,0,1,[6144],defense,1755,0,0
3,5,-1,50,0,12,0,1,[8192],defense,2154,0,0
4,9,-1,50,0,12,0,1,[7168],defense,1269,0,0
10,7,1,50,0,12,0,1,[10240],attack,17,0,1
3,10,-1,50,0,12,0,1,[9216],defense,543,0,0
5,8,-1,50,0,12,0,1,[10240],attack,691,0,0
5,1,1,50,0,12,0,1,[8192],defense,27,0,1
3,5,-1,50,0,12,0,1,[8192],defense,2081,0,0
2,10,-1,50,0,12,0,1,[5120],defense,266,0,0
5,5,-1,50,0,12,0,1,[9216],defense,87,0,0
3,5,-1,50,0,12,0,1,[7168],defense,1637,0,0
8,3,-1,50,0,12,0,1,[10240],attack,713,0,0
9,2,1,50,0,12,0,1,[14336],attack,61,0,1
2,6,-1,50,0,12,0,1,[7168],defense,2416,0,0
2,2,-1,50,0,12,0,1,[5120],defense,1267,0,0
4,9,-1,50,0,12,0,1,[7168],defense,248,0,0
2,4,1,50,0,12,0,1,[5120],defense,0,0,1
1,4,-1,50,0,12,0,1,[5120],defense,130,0,0
4,1,1,50,0,12,0,1,[10240],attack,99,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
4,5,1,50,0,12,0,1,[8192],defense,142,0,1
2,6,-1,50,0,12,0,1,[6144],defense,1237,0,0
2,10,-1,50,0,12,0,1,[5120],defense,850,0,0
6,7,-1,50,0,12,0,1,[8192],defense,478,0,0
4,1,1,50,0,12,0,1,[8192],defense,0,0,1
7,10,-1,50,0,12,0,1,[11264],attack,2029,0,0
9,8,1,50,0,12,0,1,[12288],attack,91,0,1
9,2,1,50,0,12,0,1,[10240],attack,32,0,1
9,9,1,50,0,12,0,1,[10240],attack,971,0,1
4,1,1,50,0,12,0,1,[9216],defense,0,0,1
8,2,-1,50,0,12,0,1,[12288],attack,1256,0,0
7,9,-1,50,0,12,0,1,[10240],attack,0,0,0
1,7,-1,50,0,12,0,1,[5120],defense,119,0,0
8,4,1,50,0,12,0,1,[13312],attack,0,0,1
3,7,-1,50,0,12,0,1,[7168],defense,1040,0,0
9,1,1,50,0,12,0,1,[14336],attack,26,0,1
3,4,-1,50,0,12,0,1,[10240],attack,861,0,0
4,10,-1,50,0,12,0,1,[8192],defense,2030,0,0
7,9,-1,50,0,12,0,1,[12288],attack,19,0,0
9,1,1,50,0,12,0,1,[10240],attack,0,0,1
8,4,1,50,0,12,0,1,[12288],attack,71,0,1
4,2,1,50,0,12,0,1,[8192],defense,55,0,1
3,4,1,50,0,12,0,1,[10240],defense,0,0,1
3,5,-1,50,0,12,0,1,[7168],defense,912,0,0
8,2,1,50,0,12,0,1,[10240],attack,0,0,1
9,8,1,50,0,12,0,1,[13312],attack,102,0,1
4,2,1,50,0,12,0,1,[9216],defense,61,0,1
4,9,-1,50,0,12,0,1,[7168],defense,241,0,0
7,10,-1,50,0,12,0,1,[12288],attack,44,0,0
10,3,1,50,0,12,0,1,[14336],attack,51,0,1
9,8,1,50,0,12,0,1,[12288],attack,20,0,1
10,3,1,50,0,12,0,1,[14336],attack,5,0,1
2,7,-1,50,0,12,0,1,[7168],defense,103,0,0
4,10,-1,50,0,12,0,1,[9216],defense,306,0,0
2,10,-1,50,0,12,0,1,[5120],defense,341,0,0
6,7,-1,50,0,12,0,1,[11264],attack,62,0,1
9,3,1,50,0,12,0,1,[14336],attack,0,0,1
8,8,1,50,0,12,0,1,[11264],attack,62,0,1
8,1,1,50,0,12,0,1,[11264],attack,0,0,1
3,7,1,50,0,12,0,1,[6144],defense,0,0,1
8,8,1,50,0,12,0,1,[13312],attack,179,0,1
1,5,-1,50,0,12,0,1,[5120],defense,2097,0,0
3,9,-1,50,0,12,0,1,[7168],defense,2128,0,0
3,10,-1,50,0,12,0,1,[7168],defense,185,0,0
9,1,1,50,0,12,0,1,[14336],attack,12,0,1
9,2,1,50,0,12,0,1,[8192],defense,43,0,1
1,5,-1,50,0,12,0,1,[5120],defense,2030,0,0
10,8,1,50,0,12,0,1,[12288],attack,43,0,1
2,10,-1,50,0,12,0,1,[10240],defense,296,0,0
8,2,-1,50,0,12,0,1,[12288],defense,208,0,0
1,8,-1,50,0,12,0,1,[6144],attack,375,0,0
8,8,-1,50,0,12,0,1,[11264],attack,154,0,0
1,7,-1,50,0,12,0,1,[5120],defense,209,0,0
1,8,-1,50,0,12,0,1,[5120],defense,2220,0,0
3,7,-1,50,0,12,0,1,[8192],defense,296,0,0
2,6,-1,50,0,12,0,1,[7168],defense,350,0,0
4,9,-1,50,0,12,0,1,[9216],defense,0,0,0
4,2,1,50,0,12,0,1,[8192],defense,92,0,1
4,7,-1,50,0,12,0,1,[9216],defense,1440,0,0
8,10,-1,50,0,12,0,1,[12288],attack,24,0,0
7,8,1,50,0,12,0,1,[12288],attack,0,0,1
10,3,1,50,0,12,0,1,[14336],attack,0,0,1
8,3,-1,50,0,12,0,1,[12288],attack,1126,0,0
7,10,-1,50,0,12,0,1,[5120],defense,231,0,0
1,5,-1,50,0,12,0,1,[5120],defense,1808,0,0
3,7,-1,50,0,12,0,1,[8192],defense,1156,0,0
8,2,1,50,0,12,0,1,[12288],attack,184,0,1
8,1,1,50,0,12,0,1,[10240],attack,22,0,1
5,1,1,50,0,12,0,1,[8192],defense,0,0,1
2,7,-1,50,0,12,0,1,[6144],defense,0,0,0
9,7,1,50,0,12,0,1,[14336],attack,967,0,1
4,7,-1,50,0,12,0,1,[10240],attack,592,0,0
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
1,3,-1,50,0,12,0,1,[6144],defense,245,0,0
1,7,-1,50,0,12,0,1,[5120],attack,541,0,0
4,2,-1,50,0,12,0,1,[13312],defense,104,0,0
2,4,-1,50,0,12,0,1,[5120],defense,341,0,0
4,2,-1,50,0,12,0,1,[9216],defense,182,0,0
9,7,1,50,0,12,0,1,[10240],attack,21,0,1
7,10,-1,50,0,12,0,1,[12288],attack,30,0,0
3,10,-1,50,0,12,0,1,[7168],defense,293,0,0
7,10,-1,50,0,12,0,1,[12288],attack,1442,0,0
9,3,1,50,0,12,0,1,[14336],attack,35,0,1
7,4,1,50,0,12,0,1,[12288],attack,191,0,1
3,5,-1,50,0,12,0,1,[8192],defense,1275,0,0
7,4,1,50,0,12,0,1,[12288],attack,0,0,1
7,10,-1,50,0,12,0,1,[8192],defense,335,0,0
4,8,-1,50,0,12,0,1,[7168],defense,152,0,0
3,7,-1,50,0,12,0,1,[8192],defense,814,0,0
8,4,1,50,0,12,0,1,[12288],attack,0,0,1
1,7,-1,50,0,12,0,1,[6144],defense,1941,0,0
8,2,1,50,0,12,0,1,[12288],attack,0,0,1
2,9,-1,50,0,12,0,1,[7168],defense,208,0,0
9,9,1,50,0,12,0,1,[13312],attack,38,0,0
9,3,1,50,0,12,0,1,[14336],attack,0,0,1
9,5,1,50,0,12,0,1,[14336],attack,32,0,1
1,8,-1,50,0,12,0,1,[6144],defense,1394,0,0
8,7,1,50,0,12,0,1,[11264],attack,73,0,1
4,10,-1,50,0,12,0,1,[8192],defense,1673,0,0
3,5,-1,50,0,12,0,1,[8192],defense,1403,0,0
3,6,-1,50,0,12,0,1,[7168],defense,1580,0,0
4,8,-1,50,0,12,0,1,[7168],defense,1079,0,0
3,2,-1,50,0,12,0,1,[9216],defense,1372,0,0
7,10,-1,50,0,12,0,1,[12288],attack,0,0,0
8,5,1,50,0,12,0,1,[11264],attack,0,0,1
6,4,1,50,0,12,0,1,[12288],attack,100,0,1
10,5,1,50,0,12,0,1,[14336],attack,38,0,1
4,6,-1,50,0,12,0,1,[7168],defense,1539,0,0
7,10,-1,50,0,12,0,1,[11264],attack,276,0,0
1,7,-1,50,0,12,0,1,[6144],defense,1157,0,0
4,7,1,50,0,12,0,1,[9216],defense,0,0,1
5,5,1,50,0,12,0,1,[9216],defense,79,0,1
4,1,-1,50,0,12,0,1,[8192],defense,807,0,0
9,5,1,50,0,12,0,1,[14336],attack,0,0,1
9,5,1,50,0,12,0,1,[14336],attack,1376,0,1
1,8,-1,50,0,12,0,1,[5120],defense,1039,0,0
7,4,1,50,0,12,0,1,[11264],attack,35,0,1
2,10,-1,50,0,12,0,1,[5120],defense,1037,0,0
5,3,1,50,0,12,0,1,[9216],defense,0,0,1
9,8,-1,50,0,12,0,1,[7168],attack,0,0,0
5,6,-1,50,0,12,0,1,[8192],defense,2046,0,0
7,10,-1,50,0,12,0,1,[11264],attack,1116,0,0
7,10,-1,50,0,12,0,1,[12288],attack,94,0,0
3,10,-1,50,0,12,0,1,[7168],defense,321,0,0
4,8,-1,50,0,12,0,1,[7168],defense,1797,0,0
9,8,1,50,0,12,0,1,[11264],attack,62,0,1
2,10,-1,50,0,12,0,1,[5120],defense,2069,0,0
9,1,1,50,0,12,0,1,[13312],attack,0,0,1
6,7,1,50,0,12,0,1,[11264],attack,147,0,1
3,3,-1,50,0,12,0,1,[10240],attack,1446,0,0
8,2,1,50,0,12,0,1,[11264],attack,0,0,1
3,8,-1,50,0,12,0,1,[7168],attack,85,0,0
8,2,1,50,0,12,0,1,[12288],attack,135,0,1
8,9,1,50,0,12,0,1,[12288],attack,87,0,1
8,9,1,50,0,12,0,1,[12288],attack,81,0,1
8,8,1,50,0,12,0,1,[13312],attack,114,0,1
2,4,1,50,0,12,0,1,[9216],defense,0,0,1
5,1,-1,50,0,12,0,1,[10240],attack,1284,0,0
4,3,1,50,0,12,0,1,[8192],defense,107,0,0
8,4,1,50,0,12,0,1,[11264],attack,37,0,1
1,4,-1,50,0,12,0,1,[5120],defense,1421,0,0
3,4,-1,50,0,12,0,1,[5120],defense,1664,0,0
8,7,-1,50,0,12,0,1,[10240],attack,246,0,0
7,10,1,50,0,12,0,1,[12288],attack,120,0,1
4,5,1,50,0,12,0,1,[8192],defense,0,0,1
9,1,1,50,0,12,0,1,[14336],attack,29,0,1
3,1,1,50,0,12,0,1,[8192],defense,0,0,1
4,3,1,50,0,12,0,1,[9216],defense,234,0,1
9,8,1,50,0,12,0,1,[11264],attack,137,0,1
10,5,1,50,0,12,0,1,[14336],attack,0,0,1
4,10,-1,50,0,12,0,1,[7168],attack,1308,0,0
2,5,-1,50,0,12,0,1,[8192],defense,569,0,0
6,4,1,50,0,12,0,1,[11264],attack,0,0,1
9,10,-1,50,0,12,0,1,[12288],attack,217,0,0
2,9,-1,50,0,12,0,1,[6144],defense,1782,0,0
2,8,-1,50,0,12,0,1,[6144],defense,1540,0,0
8,10,-1,50,0,12,0,1,[13312],attack,275,0,0
9,10,-1,50,0,12,0,1,[9216],attack,152,0,0
8,4,1,50,0,12,0,1,[11264],attack,5,0,1
3,7,-1,50,0,12,0,1,[6144],defense,64,0,0
9,3,1,50,0,12,0,1,[14336],attack,0,0,1
5,1,1,50,0,12,0,1,[9216],defense,0,0,1
4,1,1,50,0,12,0,1,[10240],attack,27,0,1
5,6,-1,50,0,12,0,1,[10240],defense,818,0,0
3,3,1,50,0,12,0,1,[9216],defense,94,0,0
4,6,-1,50,0,12,0,1,[8192],defense,1041,0,0
1,8,-1,50,0,12,0,1,[7168],defense,454,0,0
9,10,-1,50,0,12,0,1,[12288],attack,411,0,0
8,4,1,50,0,12,0,1,[11264],attack,113,0,1
4,7,-1,50,0,12,0,1,[7168],defense,96,0,1
10,5,1,50,0,12,0,1,[9216],attack,0,0,1
2,5,-1,50,0,12,0,1,[5120],defense,1279,0,0
9,8,1,50,0,12,0,1,[14336],attack,72,0,1
8,7,1,50,0,12,0,1,[14336],attack,0,0,1
3,6,-1,50,0,12,0,1,[7168],defense,445,0,0
4,5,-1,50,0,12,0,1,[14336],attack,812,0,0
4,8,-1,50,0,12,0,1,[7168],defense,2366,0,0
3,6,-1,50,0,12,0,1,[7168],defense,2005,0,0
8,4,1,50,0,12,0,1,[12288],attack,2,0,1
8,3,1,50,0,12,0,1,[10240],attack,133,0,1
1,10,-1,50,0,12,0,1,[6144],defense,919,0,0
9,8,1,50,0,12,0,1,[14336],attack,72,0,1
3,7,-1,50,0,12,0,1,[6144],defense,86,0,0
2,7,-1,50,0,12,0,1,[6144],defense,370,0,0
2,7,-1,50,0,12,0,1,[5120],defense,1502,0,0
5,2,1,50,0,12,0,1,[8192],defense,0,0,1
10,3,1,50,0,12,0,1,[10240],attack,0,0,1
4,7,1,50,0,12,0,1,[10240],defense,594,0,1
8,3,1,50,0,12,0,1,[13312],attack,3,0,1
2,4,1,50,0,12,0,1,[9216],defense,19,0,1
4,5,1,50,0,12,0,1,[9216],defense,0,0,1
4,2,1,50,0,12,0,1,[8192],defense,26,0,1
3,10,-1,50,0,12,0,1,[8192],defense,1585,0,0
1,7,-1,50,0,12,0,1,[5120],defense,108,0,0
8,5,1,50,0,12,0,1,[14336],attack,126,0,1
4,5,-1,50,0,12,0,1,[8192],defense,1366,0,0
3,2,-1,50,0,12,0,1,[8192],defense,1163,0,0
9,9,-1,50,0,12,0,1,[10240],attack,446,0,0
4,7,1,50,0,12,0,1,[9216],defense,88,0,1
9,3,1,50,0,12,0,1,[10240],attack,528,0,1
3,8,-1,50,0,12,0,1,[7168],defense,169,0,0
3,7,-1,50,0,12,0,1,[9216],defense,223,0,0
4,9,-1,50,0,12,0,1,[7168],defense,1944,0,0
9,4,1,50,0,12,0,1,[14336],attack,0,0,1
3,8,-1,50,0,12,0,1,[10240],defense,2130,0,0
3,5,-1,50,0,12,0,1,[7168],defense,911,0,0
5,3,1,50,0,12,0,1,[9216],defense,0,0,1
4,7,-1,50,0,12,0,1,[8192],defense,2072,0,0
10,4,1,50,0,12,0,1,[14336],attack,0,0,1
8,10,1,50,0,12,0,1,[12288],attack,0,0,1
3,5,-1,50,0,12,0,1,[7168],defense,1256,0,0
3,8,-1,50,0,12,0,1,[7168],defense,304,0,0
4,5,1,50,0,12,0,1,[8192],defense,23,0,1
1,8,-1,50,0,12,0,1,[7168],defense,1150,0,0
9,1,1,50,0,12,0,1,[14336],attack,0,0,1
2,10,-1,50,0,12,0,1,[5120],defense,1272,0,0
6,5,1,50,0,12,0,1,[9216],defense,0,0,1
2,9,-1,50,0,12,0,1,[7168],defense,277,0,0
9,2,1,50,0,12,0,1,[12288],attack,111,0,1
9,8,1,50,0,12,0,1,[13312],attack,0,0,1
4,8,-1,50,0,12,0,1,[7168],defense,381,0,0
5,2,1,50,0,12,0,1,[9216],defense,1130,0,1
4,9,-1,50,0,12,0,1,[7168],defense,159,0,0
5,6,1,50,0,12,0,1,[8192],defense,369,0,0
9,5,1,50,0,12,0,1,[13312],attack,0,0,1
6,1,1,50,0,12,0,1,[10240],defense,0,0,1
3,4,-1,50,0,12,0,1,[5120],defense,355,0,0
3,5,-1,50,0,12,0,1,[8192],defense,261,0,0
2,8,-1,50,0,12,0,1,[7168],defense,26,0,0
3,6,-1,50,0,12,0,1,[7168],defense,860,0,0
3,9,-1,50,0,12,0,1,[7168],defense,340,0,0
4,10,-1,50,0,12,0,1,[8192],defense,2448,0,0
2,5,-1,50,0,12,0,1,[6144],defense,935,0,0
1,7,-1,50,0,12,0,1,[6144],defense,884,0,0
4,3,-1,50,0,12,0,1,[13312],defense,83,0,1
4,10,1,50,0,12,0,1,[8192],defense,1731,0,1
9,8,1,50,0,12,0,1,[13312],attack,1,0,1
4,5,1,50,0,12,0,1,[8192],defense,79,0,1
3,6,-1,50,0,12,0,1,[7168],defense,436,0,0
4,6,-1,50,0,12,0,1,[7168],defense,349,0,0
3,10,-1,50,0,12,0,1,[5120],defense,1984,0,0
3,8,-1,50,0,12,0,1,[10240],attack,752,0,0
9,3,1,50,0,12,0,1,[14336],attack,12,0,1
2,3,-1,50,0,12,0,1,[6144],defense,519,0,0
9,4,1,50,0,12,0,1,[14336],attack,0,0,1
7,2,1,50,0,12,0,1,[11264],attack,89,0,1
3,7,-1,50,0,12,0,1,[9216],defense,0,0,0
4,2,-1,50,0,12,0,1,[8192],defense,1652,0,0
8,4,1,50,0,12,0,1,[12288],attack,0,0,1
2,6,-1,50,0,12,0,1,[6144],defense,1699,0,0
8,1,1,50,0,12,0,1,[14336],attack,0,0,1
4,1,-1,50,0,12,0,1,[9216],defense,294,0,0
9,4,1,50,0,12,0,1,[13312],attack,54,0,0
9,5,1,50,0,12,0,1,[9216],attack,81,0,1
8,7,1,50,0,12,0,1,[14336],attack,0,0,1
3,9,-1,50,0,12,0,1,[7168],defense,1883,0,0
5,5,1,50,0,12,0,1,[9216],defense,0,0,1
4,7,-1,50,0,12,0,1,[9216],defense,351,0,0
5,5,1,50,0,12,0,1,[10240],defense,1043,0,1
2,3,-1,50,0,12,0,1,[6144],defense,444,0,0
2,10,-1,50,0,12,0,1,[5120],defense,445,0,0
4,3,1,50,0,12,0,1,[10240],defense,0,0,1
10,7,1,50,0,12,0,1,[10240],attack,128,0,1
8,7,-1,50,0,12,0,1,[12288],attack,1629,0,0
2,5,-1,50,0,12,0,1,[8192],defense,97,0,0
8,10,-1,50,0,12,0,1,[12288],attack,180,0,0
10,3,1,50,0,12,0,1,[14336],attack,32,0,1
3,10,-1,50,0,12,0,1,[9216],defense,173,0,0
4,1,1,50,0,12,0,1,[8192],defense,0,0,1
3,6,-1,50,0,12,0,1,[8192],defense,952,0,0
